id,label,timeset,weight<links>,weight<citations>,cluster,url,score<pub._year>,score<norm._citations>,weight<norm._citations>,weight<total_link_strength>,score<citations>,description
122.0,kurz (1993),,40.0,36.0,2.0,http://dx.doi.org/10.1029/92gb02910,1993.0,1.046,1.046,68.0,36.0,"<table><tr><td>Authors:</td><td>kurz, kd; maierreimer, e</td></tr><tr><td>Title:</td><td>iron fertilization of the austral ocean - the hamburg model assessment</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 7(1), 229-244</td></tr><tr><td>Year:</td><td>1993</td></tr></table>"
123.0,grubler (1993),,56.0,29.0,1.0,http://dx.doi.org/10.1016/0360-5442(93)90019-a,1993.0,0.8426,0.8426,93.0,29.0,"<table><tr><td>Authors:</td><td>grubler, a; inaba, a; messner, s; nakicenovic, n; nilsson, s; nishimura, y; rogner, hh; schafer, a; schrattenholzer, l; strubegger, m; swisher, j; victor, d; wilson, d</td></tr><tr><td>Title:</td><td>long-term strategies for mitigating global warming</td></tr><tr><td>Source:</td><td>energy, 18(5), 401</td></tr><tr><td>Year:</td><td>1993</td></tr></table>"
124.0,broecker (1991),,39.0,27.0,2.0,,1991.0,0.9507,0.9507,81.0,27.0,"<table><tr><td>Authors:</td><td>broecker, ws; peng, th</td></tr><tr><td>Title:</td><td>factors limiting the reduction of atmospheric co2 by iron fertilization</td></tr><tr><td>Source:</td><td>limnology and oceanography, 36(8), 1919-1927</td></tr><tr><td>Year:</td><td>1991</td></tr></table>"
125.0,ladd (1991),,22.0,21.0,1.0,http://dx.doi.org/10.1007/bf00140167,1991.0,0.7394,0.7394,34.0,21.0,"<table><tr><td>Authors:</td><td>ladd, l; schroeder, p</td></tr><tr><td>Title:</td><td>slowing the increase of atmospheric carbon-dioxide - a biological approach</td></tr><tr><td>Source:</td><td>climatic change, 19(3), 283-290</td></tr><tr><td>Year:</td><td>1991</td></tr></table>"
127.0,cisewski (2005),,13.0,47.0,2.0,http://dx.doi.org/10.1016/j.dsr2.2005.01.010,2005.0,0.6914,0.6914,13.0,47.0,"<table><tr><td>Authors:</td><td>cisewski, b; prandke, h; strass, vh</td></tr><tr><td>Title:</td><td>upper-ocean vertical mixing in the antarctic polar front zone</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 52(9-10), 1087-1108</td></tr><tr><td>Year:</td><td>2005</td></tr></table>"
128.0,fujii (2005),,47.0,15.0,2.0,http://dx.doi.org/10.1016/j.pocean.2005.02.014,2005.0,0.2206,0.2206,157.0,15.0,"<table><tr><td>Authors:</td><td>fujii, m; yamanaka, y; yoshie, n</td></tr><tr><td>Title:</td><td>ecosystem changes after the seeds iron fertilization in the western north pacific simulated by a one-dimensional ecosystem model</td></tr><tr><td>Source:</td><td>progress in oceanography, 64(2-4), 283-306</td></tr><tr><td>Year:</td><td>2005</td></tr></table>"
129.0,brzezinski (2005),,56.0,31.0,2.0,,2005.0,0.456,0.456,173.0,31.0,"<table><tr><td>Authors:</td><td>brzezinski, ma; demarest, ms; jones, jl</td></tr><tr><td>Title:</td><td>control of silica production by iron and silicic acid during the southern ocean iron experiment (sofex)</td></tr><tr><td>Source:</td><td>limnology and oceanography, 50(3), 810-824</td></tr><tr><td>Year:</td><td>2005</td></tr></table>"
132.0,gao (2004),,6.0,40.0,5.0,http://dx.doi.org/10.1016/j.renene.2004.01.003,2004.0,0.3001,0.3001,11.0,40.0,"<table><tr><td>Authors:</td><td>gao, l; mollersten, k; obersteiner, m; yan, jy</td></tr><tr><td>Title:</td><td>efficient energy systems with co2 capture and storage from renewable biomass in pulp and paper mills</td></tr><tr><td>Source:</td><td>renewable energy, 29(9), 1583-1598</td></tr><tr><td>Year:</td><td>2004</td></tr></table>"
133.0,takeda (2002),,52.0,1.0,2.0,,2002.0,0.0208,0.0208,158.0,1.0,"<table><tr><td>Authors:</td><td>takeda, s</td></tr><tr><td>Title:</td><td>towards the enhancement of biological production in the oceans</td></tr><tr><td>Source:</td><td>fisheries science, 68, 20-24</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
134.0,madsen (2002),,3.0,44.0,5.0,http://dx.doi.org/10.1080/11263500212331351049,2002.0,0.9131,0.9131,3.0,44.0,"<table><tr><td>Authors:</td><td>madsen, p; stanturf, ja</td></tr><tr><td>Title:</td><td>restoration concepts for temperate and boreal forests of north america and western europe</td></tr><tr><td>Source:</td><td>plant biosystems, 136(2), 143-158</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
135.0,kraxner (2003),,16.0,31.0,5.0,http://dx.doi.org/10.1016/s0961-9534(02)00172-1,2003.0,0.3594,0.3594,17.0,31.0,"<table><tr><td>Authors:</td><td>kraxner, f; nilsson, s; obersteiner, m</td></tr><tr><td>Title:</td><td>negative emissions from bioenergy use, carbon capture and sequestration (becs) - the case of biomass production by sustainable forest management from semi-natural temperate forests</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 24(4-5), 285-296</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
137.0,armand (2001),,39.0,76.0,2.0,http://dx.doi.org/10.1016/s0967-0645(01)00013-3,2001.0,1.1153,1.1153,117.0,76.0,"<table><tr><td>Authors:</td><td>armand, l; trull, tw</td></tr><tr><td>Title:</td><td>insights into southern ocean carbon export from the delta c-13 of particles and dissolved inorganic carbon during the soiree iron release experiment</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 48(11-12), 2655-2680</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
138.0,abraham (2000),,38.0,182.0,2.0,http://dx.doi.org/10.1038/35037555,2000.0,1.0824,1.0824,57.0,182.0,"<table><tr><td>Authors:</td><td>abraham, er; bowie, ar; boyd, pw; lavender, sj; law, cs; maldonado, mt</td></tr><tr><td>Title:</td><td>importance of stirring in the development of an iron-fertilized phytoplankton bloom</td></tr><tr><td>Source:</td><td>nature, 407(6805), 727-730</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
139.0,bidigare (2000),,45.0,149.0,2.0,http://dx.doi.org/10.3354/meps201057,2000.0,0.8862,0.8862,169.0,149.0,"<table><tr><td>Authors:</td><td>bidigare, rr; brown, sl; constantinou, j; landry, mr; latasa, m; ondrusek, me</td></tr><tr><td>Title:</td><td>biological response to iron fertilization in the eastern equatorial pacific (ironex ii). iii. dynamics of phytoplankton growth and microzooplankton grazing</td></tr><tr><td>Source:</td><td>marine ecology progress series, 201, 57-72</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
140.0,coleman (2000),,33.0,233.0,3.0,http://dx.doi.org/10.1046/j.1365-2486.2000.00331.x,2000.0,1.3857,1.3857,71.0,233.0,"<table><tr><td>Authors:</td><td>coleman, k; falloon, p; powlson, ds; smith, ju; smith, p</td></tr><tr><td>Title:</td><td>meeting europe's climate change commitments: quantitative estimates of the potential for carbon mitigation by agriculture</td></tr><tr><td>Source:</td><td>global change biology, 6(5), 525-539</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
142.0,adams (1997),,16.0,2.0,1.0,,1997.0,0.0392,0.0392,26.0,2.0,"<table><tr><td>Authors:</td><td>adams, d; alig, r; callaway, jm; mccarl, b; winnett, s</td></tr><tr><td>Title:</td><td>assessing effects of mitigation strategies for global climate change with an intertemporal model of the us forest and agriculture sectors</td></tr><tr><td>Source:</td><td>critical reviews in environmental science and technology, 27, s97-s111</td></tr><tr><td>Year:</td><td>1997</td></tr></table>"
144.0,birdsey,,18.0,0.0,4.0,,-1.0,1.0,1.0,28.0,0.0,"<table><tr><td>Authors:</td><td>birdsey, r, a.; karnosky, d, f.; king, j.; kinouchi, m.; kubiske, m, e.; sharma, p.; thakur, r, c.</td></tr></table>"
149.0,batjes,,2.0,0.0,4.0,,-1.0,1.0,1.0,2.0,0.0,"<table><tr><td>Authors:</td><td>batjes, n, h.</td></tr></table>"
150.0,nabuurs,,4.0,0.0,4.0,,-1.0,1.0,1.0,6.0,0.0,"<table><tr><td>Authors:</td><td>nabuurs, g, j.; schelhaas, m, j.</td></tr></table>"
152.0,king,,4.0,0.0,4.0,,-1.0,1.0,1.0,4.0,0.0,"<table><tr><td>Authors:</td><td>king, d.; shabman, l.; wainger, l.; zepp, l.</td></tr></table>"
153.0,freedman,,19.0,0.0,4.0,,-1.0,1.0,1.0,24.0,0.0,"<table><tr><td>Authors:</td><td>freedman, b.; stinson, g.</td></tr></table>"
158.0,andrasko (1994),,62.0,48.0,1.0,http://dx.doi.org/10.1007/bf01098474,1994.0,0.4706,0.4706,127.0,48.0,"<table><tr><td>Authors:</td><td>andrasko, kj; dixon, rk; lee, jj; schroeder, pe; winjum, jk</td></tr><tr><td>Title:</td><td>integrated land-use systems - assessment of promising agroforest and alternative land-use practices to enhance carbon conservation and sequestration</td></tr><tr><td>Source:</td><td>climatic change, 27(1), 71-92</td></tr><tr><td>Year:</td><td>1994</td></tr></table>"
160.0,ketoff (1995),,40.0,4.0,1.0,http://dx.doi.org/10.1016/0961-9534(95)00044-5,1995.0,0.1176,0.1176,88.0,4.0,"<table><tr><td>Authors:</td><td>ketoff, a; makundi, wr; sathaye, j</td></tr><tr><td>Title:</td><td>copath - a spreadsheet model for the estimation of carbon flows associated with the use of forest resources</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 8(5), 369-380</td></tr><tr><td>Year:</td><td>1995</td></tr></table>"
161.0,brunnert (1996),,53.0,3.0,1.0,,1996.0,0.1389,0.1389,95.0,3.0,"<table><tr><td>Authors:</td><td>brunnert, h</td></tr><tr><td>Title:</td><td>the significance of agriculture and forestry for the global carbon cycle. how can they contribute to sequester increasing amounts of co2 in the atmosphere</td></tr><tr><td>Source:</td><td>berichte uber landwirtschaft, 74(1), 44-65</td></tr><tr><td>Year:</td><td>1996</td></tr></table>"
162.0,mauldin (1999),,21.0,102.0,1.0,http://dx.doi.org/10.2307/1244326,1999.0,2.0855,2.0855,63.0,102.0,"<table><tr><td>Authors:</td><td>mauldin, t; miller, dj; plantinga, aj</td></tr><tr><td>Title:</td><td>an econometric analysis of the costs of sequestering carbon in forests</td></tr><tr><td>Source:</td><td>american journal of agricultural economics, 81(4), 812-824</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"
163.0,xu (1995),,1.0,28.0,1.0,http://dx.doi.org/10.1016/0961-9534(95)00026-7,1995.0,0.8235,0.8235,1.0,28.0,"<table><tr><td>Authors:</td><td>xu, dy</td></tr><tr><td>Title:</td><td>the potential for reducing atmospheric carbon by large-scale afforestation in china and related cost/benefit analysis</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 8(5), 337-344</td></tr><tr><td>Year:</td><td>1995</td></tr></table>"
164.0,boyd (2001),,50.0,36.0,2.0,http://dx.doi.org/10.1016/s0967-0645(01)00016-9,2001.0,0.5283,0.5283,221.0,36.0,"<table><tr><td>Authors:</td><td>boyd, pw; hannon, e; lancelot, c; silvoso, m</td></tr><tr><td>Title:</td><td>modeling the bloom evolution and carbon flows during soiree: implications for future in situ iron-enrichments in the southern ocean</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 48(11-12), 2745-2773</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
165.0,fillipchuk (1996),,21.0,7.0,1.0,http://dx.doi.org/10.1007/bf01204198,1996.0,0.3241,0.3241,25.0,7.0,"<table><tr><td>Authors:</td><td>fillipchuk, an; kokorin, ao; lelyakin, al; nazarov, im</td></tr><tr><td>Title:</td><td>calculation of co2 net sinks emissions in russian forests and assessment of mitigation options</td></tr><tr><td>Source:</td><td>environmental management, 20, s101-s109</td></tr><tr><td>Year:</td><td>1996</td></tr></table>"
166.0,kokorin (1997),,2.0,0.0,1.0,http://dx.doi.org/10.1016/s0306-2619(97)00020-2,1997.0,0.0,0.0,4.0,0.0,"<table><tr><td>Authors:</td><td>kokorin, ao</td></tr><tr><td>Title:</td><td>forest carbon sequestration scenarios and priorities for the russian federation action plan</td></tr><tr><td>Source:</td><td>applied energy, 56(3-4), 407-421</td></tr><tr><td>Year:</td><td>1997</td></tr></table>"
167.0,lal (2000),,26.0,41.0,4.0,http://dx.doi.org/10.1023/a:1006139418804,2000.0,0.2438,0.2438,35.0,41.0,"<table><tr><td>Authors:</td><td>lal, m; singh, r</td></tr><tr><td>Title:</td><td>carbon sequestration potential of indian forests</td></tr><tr><td>Source:</td><td>environmental monitoring and assessment, 60(3), 315-327</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
168.0,law (1998),,42.0,63.0,2.0,http://dx.doi.org/10.1016/s0967-0645(98)00022-8,1998.0,1.0988,1.0988,86.0,63.0,"<table><tr><td>Authors:</td><td>law, cs; liddicoat, mi; stanton, t; watson, aj</td></tr><tr><td>Title:</td><td>sulphur hexafluoride as a tracer of biogeochemical and physical processes in an open-ocean iron fertilisation experiment</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 45(6), 977-994</td></tr><tr><td>Year:</td><td>1998</td></tr></table>"
169.0,jo (2002),,4.0,75.0,1.0,http://dx.doi.org/10.1006/jema.2001.0491,2002.0,1.5564,1.5564,4.0,75.0,"<table><tr><td>Authors:</td><td>jo, hk</td></tr><tr><td>Title:</td><td>impacts of urban greenspace on offsetting carbon emissions for middle korea</td></tr><tr><td>Source:</td><td>journal of environmental management, 64(2), 115-126</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
170.0,justice (2001),,43.0,20.0,1.0,http://dx.doi.org/10.1639/0044-7447(2001)030[0351:ceaspo]2.0.co;2,2001.0,0.2935,0.2935,83.0,20.0,"<table><tr><td>Authors:</td><td>justice, co; zhang, q</td></tr><tr><td>Title:</td><td>carbon emissions and sequestration potential of central african ecosystems</td></tr><tr><td>Source:</td><td>ambio, 30(6), 351-355</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
171.0,unruh (1995),,29.0,6.0,1.0,,1995.0,0.1765,0.1765,72.0,6.0,"<table><tr><td>Authors:</td><td>unruh, jd</td></tr><tr><td>Title:</td><td>agroforestry, reforestry, and the carbon problem - the role of land and tree tenure</td></tr><tr><td>Source:</td><td>interdisciplinary science reviews, 20(3), 215-227</td></tr><tr><td>Year:</td><td>1995</td></tr></table>"
172.0,boyd (2001),,48.0,114.0,2.0,http://dx.doi.org/10.1016/s0967-0645(01)00008-x,2001.0,1.673,1.673,270.0,114.0,"<table><tr><td>Authors:</td><td>boyd, pw; chang, h; gall, mp; hall, j; safi, ka</td></tr><tr><td>Title:</td><td>phytoplankton processes. part 1: community structure during the southern ocean iron release experiment (soiree)</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 48(11-12), 2551-2570</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
174.0,kwon (2000),,61.0,1065.0,3.0,http://dx.doi.org/10.1046/j.1365-2486.2000.00308.x,2000.0,6.3339,6.3339,142.0,1065.0,"<table><tr><td>Authors:</td><td>kwon, kc; post, wm</td></tr><tr><td>Title:</td><td>soil carbon sequestration and land-use change: processes and potential</td></tr><tr><td>Source:</td><td>global change biology, 6(3), 317-327</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
175.0,lugo (2000),,55.0,232.0,1.0,http://dx.doi.org/10.1046/j.1526-100x.2000.80054.x,2000.0,1.3798,1.3798,153.0,232.0,"<table><tr><td>Authors:</td><td>lugo, ae; ostertag, r; silver, wl</td></tr><tr><td>Title:</td><td>the potential for carbon sequestration through reforestation of abandoned tropical agricultural and pasture lands</td></tr><tr><td>Source:</td><td>restoration ecology, 8(4), 394-407</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
176.0,chen (2001),,57.0,58.0,1.0,,2001.0,0.8512,0.8512,129.0,58.0,"<table><tr><td>Authors:</td><td>chen, ap; fang, jy</td></tr><tr><td>Title:</td><td>dynamic forest biomass carbon pools in china and their significance</td></tr><tr><td>Source:</td><td>acta botanica sinica, 43(9), 967-973</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
177.0,coleman (1998),,25.0,82.0,3.0,http://dx.doi.org/10.1007/s003740050426,1998.0,1.4302,1.4302,52.0,82.0,"<table><tr><td>Authors:</td><td>coleman, k; falloon, pd; marshall, s; smith, ju; smith, p; szabo, j</td></tr><tr><td>Title:</td><td>regional estimates of carbon sequestration potential: linking the rothamsted carbon model to gis databases</td></tr><tr><td>Source:</td><td>biology and fertility of soils, 27(3), 236-241</td></tr><tr><td>Year:</td><td>1998</td></tr></table>"
178.0,de cara (2000),,12.0,28.0,1.0,http://dx.doi.org/10.1093/erae/27.3.281,2000.0,0.1665,0.1665,13.0,28.0,"<table><tr><td>Authors:</td><td>de cara, s; jayet, pa</td></tr><tr><td>Title:</td><td>emissions of greenhouse gases from agriculture: the heterogeneity of abatement costs in france</td></tr><tr><td>Source:</td><td>european review of agricultural economics, 27(3), 281-303</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
179.0,abraham (2001),,42.0,108.0,2.0,http://dx.doi.org/10.1016/s0967-0645(01)00007-8,2001.0,1.5849,1.5849,177.0,108.0,"<table><tr><td>Authors:</td><td>abraham, er; boyd, pw</td></tr><tr><td>Title:</td><td>iron-mediated changes in phytoplankton photosynthetic competence during soiree</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 48(11-12), 2529-2550</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
180.0,johnson (1999),,27.0,102.0,3.0,http://dx.doi.org/10.1097/00010694-199910000-00002,1999.0,2.0855,2.0855,50.0,102.0,"<table><tr><td>Authors:</td><td>johnson, hb; potter, kn; tischler, cr; torbert, ha</td></tr><tr><td>Title:</td><td>carbon storage after long-term grass establishment on degraded soils</td></tr><tr><td>Source:</td><td>soil science, 164(10), 718-725</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"
181.0,harger (1993),,30.0,2.0,1.0,http://dx.doi.org/10.1016/0045-6535(93)90062-a,1993.0,0.0581,0.0581,37.0,2.0,"<table><tr><td>Authors:</td><td>harger, jre</td></tr><tr><td>Title:</td><td>potential limits of human dominated fossil energy-based global ecosystems</td></tr><tr><td>Source:</td><td>chemosphere, 27(6), 907-945</td></tr><tr><td>Year:</td><td>1993</td></tr></table>"
182.0,plantinga (2003),,18.0,51.0,1.0,http://dx.doi.org/10.2307/3147106,2003.0,0.5912,0.5912,38.0,51.0,"<table><tr><td>Authors:</td><td>plantinga, aj; wu, jj</td></tr><tr><td>Title:</td><td>co-benefits from carbon sequestration in forests: evaluating reductions in agricultural externalities from an afforestation policy in wisconsin</td></tr><tr><td>Source:</td><td>land economics, 79(1), 74-85</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
183.0,lal (2003),,38.0,52.0,3.0,http://dx.doi.org/10.1002/ldr.562,2003.0,0.6028,0.6028,125.0,52.0,"<table><tr><td>Authors:</td><td>lal, r</td></tr><tr><td>Title:</td><td>offsetting global co2 emissions by restoration of degraded soils and intensification of world agriculture and forestry</td></tr><tr><td>Source:</td><td>land degradation & development, 14(3), 309-322</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
184.0,harmon (1995),,50.0,33.0,1.0,http://dx.doi.org/10.1034/j.1600-0889.47.issue1.19.x,1995.0,0.9706,0.9706,88.0,33.0,"<table><tr><td>Authors:</td><td>harmon, me; koerper, gj; lee, jj; turner, dp</td></tr><tr><td>Title:</td><td>carbon sequestration by forests of the united-states - current status and projections to the year 2040</td></tr><tr><td>Source:</td><td>tellus series b-chemical and physical meteorology, 47(1-2), 232-239</td></tr><tr><td>Year:</td><td>1995</td></tr></table>"
185.0,van kooten (2000),,19.0,30.0,1.0,,2000.0,0.1784,0.1784,59.0,30.0,"<table><tr><td>Authors:</td><td>van kooten, gc</td></tr><tr><td>Title:</td><td>economic dynamics of tree planting for carbon uptake on marginal agricultural lands</td></tr><tr><td>Source:</td><td>canadian journal of agricultural economics-revue canadienne d agroeconomie, 48(1), 51-65</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
186.0,ball (2002),,60.0,55.0,1.0,http://dx.doi.org/10.1098/rsta.2002.1023,2002.0,1.1414,1.1414,118.0,55.0,"<table><tr><td>Authors:</td><td>ball, as; brown, s; fay, j; niles, jo; pretty, j</td></tr><tr><td>Title:</td><td>potential carbon mitigation and income in developing countries from changes in use and management of agricultural and forest lands</td></tr><tr><td>Source:</td><td>philosophical transactions of the royal society of london series a-mathematical physical and engineering sciences, 360(1797), 1621-1639</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
187.0,braswell (1994),,56.0,584.0,3.0,http://dx.doi.org/10.1029/94gb00993,1994.0,5.7255,5.7255,91.0,584.0,"<table><tr><td>Authors:</td><td>braswell, bh; holland, ea; mckeown, r; ojima, ds; painter, th; parton, wj; schimel, ds; townsend, ar</td></tr><tr><td>Title:</td><td>climatic, edaphic, and biotic controls over storage and turnover of carbon in soils</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 8(3), 279-293</td></tr><tr><td>Year:</td><td>1994</td></tr></table>"
188.0,law (2001),,52.0,31.0,2.0,http://dx.doi.org/10.1016/s0967-0645(01)00006-6,2001.0,0.4549,0.4549,172.0,31.0,"<table><tr><td>Authors:</td><td>law, cs; ling, rd</td></tr><tr><td>Title:</td><td>nitrous oxide flux and response to increased iron availability in the antarctic circumpolar current</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 48(11-12), 2509-2527</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
189.0,coleman (2000),,28.0,63.0,3.0,http://dx.doi.org/10.1111/j.1365-2389.2000.00343.x,2000.0,0.3747,0.3747,33.0,63.0,"<table><tr><td>Authors:</td><td>coleman, k; cortina, j; falloon, p; romanya, j; smith, p</td></tr><tr><td>Title:</td><td>modelling changes in soil organic matter after planting fast-growing pinus radiata on mediterranean agricultural soils</td></tr><tr><td>Source:</td><td>european journal of soil science, 51(4), 627-641</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
190.0,chisholm (2001),,53.0,99.0,2.0,http://dx.doi.org/10.1126/science.1065349,2001.0,1.4528,1.4528,137.0,99.0,"<table><tr><td>Authors:</td><td>chisholm, sw; cullen, jj; falkowski, pg</td></tr><tr><td>Title:</td><td>oceans - dis-crediting ocean fertilization</td></tr><tr><td>Source:</td><td>science, 294(5541), 309-310</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
191.0,degryze (2004),,40.0,161.0,3.0,http://dx.doi.org/10.1111/j.1529-8817.2003.00786.x,2004.0,1.208,1.208,76.0,161.0,"<table><tr><td>Authors:</td><td>degryze, s; merckx, r; morris, sj; paul, ea; paustian, k; six, j</td></tr><tr><td>Title:</td><td>soil organic carbon pool changes following land-use conversions</td></tr><tr><td>Source:</td><td>global change biology, 10(7), 1120-1132</td></tr><tr><td>Year:</td><td>2004</td></tr></table>"
192.0,batjes (1998),,37.0,106.0,3.0,http://dx.doi.org/10.1007/s003740050425,1998.0,1.8488,1.8488,58.0,106.0,"<table><tr><td>Authors:</td><td>batjes, nh</td></tr><tr><td>Title:</td><td>mitigation of atmospheric co(2) concentrations by increased carbon sequestration in the soil</td></tr><tr><td>Source:</td><td>biology and fertility of soils, 27(3), 230-235</td></tr><tr><td>Year:</td><td>1998</td></tr></table>"
193.0,cramer (1993),,37.0,37.0,1.0,http://dx.doi.org/10.1007/bf01105024,1993.0,1.0751,1.0751,56.0,37.0,"<table><tr><td>Authors:</td><td>cramer, wp; leemans, r; prentice, ic; solomon, am</td></tr><tr><td>Title:</td><td>the interaction of climate and land-use in future terrestrial carbon storage and release</td></tr><tr><td>Source:</td><td>water air and soil pollution, 70(1-4), 595-614</td></tr><tr><td>Year:</td><td>1993</td></tr></table>"
194.0,matthews (2002),,16.0,43.0,1.0,http://dx.doi.org/10.1016/s0921-8009(01)00269-5,2002.0,0.8923,0.8923,51.0,43.0,"<table><tr><td>Authors:</td><td>matthews, s; o'connor, r; plantinga, aj</td></tr><tr><td>Title:</td><td>quantifying the impacts on biodiversity of policies for carbon sequestration in forests</td></tr><tr><td>Source:</td><td>ecological economics, 40(1), 71-87</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
195.0,gupta (1994),,19.0,60.0,3.0,,1994.0,0.5882,0.5882,21.0,60.0,"<table><tr><td>Authors:</td><td>gupta, rk; rao, dln</td></tr><tr><td>Title:</td><td>potential of wastelands for sequestering carbon by reforestation</td></tr><tr><td>Source:</td><td>current science, 66(5), 378-380</td></tr><tr><td>Year:</td><td>1994</td></tr></table>"
196.0,bakker (2001),,65.0,50.0,2.0,http://dx.doi.org/10.1016/s0967-0645(01)00005-4,2001.0,0.7338,0.7338,307.0,50.0,"<table><tr><td>Authors:</td><td>bakker, dce; law, cs; watson, aj</td></tr><tr><td>Title:</td><td>southern ocean iron enrichment promotes inorganic carbon drawdown</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 48(11-12), 2483-2507</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
197.0,glendining (1997),,15.0,217.0,3.0,http://dx.doi.org/10.1046/j.1365-2486.1997.00055.x,1997.0,4.2549,4.2549,40.0,217.0,"<table><tr><td>Authors:</td><td>glendining, mj; powlson, ds; smith, ju; smith, p</td></tr><tr><td>Title:</td><td>potential for carbon sequestration in european soils: preliminary estimates for five scenarios using results from long-term experiments</td></tr><tr><td>Source:</td><td>global change biology, 3(1), 67-79</td></tr><tr><td>Year:</td><td>1997</td></tr></table>"
198.0,grunzweig (2003),,43.0,119.0,1.0,http://dx.doi.org/10.1046/j.1365-2486.2003.00612.x,2003.0,1.3796,1.3796,66.0,119.0,"<table><tr><td>Authors:</td><td>grunzweig, jm; lin, t; rotenberg, e; schwartz, a; yakir, d</td></tr><tr><td>Title:</td><td>carbon sequestration in arid-land forest</td></tr><tr><td>Source:</td><td>global change biology, 9(5), 791-799</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
199.0,mollersten (2003),,13.0,96.0,5.0,http://dx.doi.org/10.1016/s0961-9534(03)00013-8,2003.0,1.1129,1.1129,21.0,96.0,"<table><tr><td>Authors:</td><td>mollersten, k; moreira, jr; yan, jy</td></tr><tr><td>Title:</td><td>potential market niches for biomass energy with co2 capture and storage - opportunities for energy supply with negative co2 emissions</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 25(3), 273-285</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
200.0,gundersen (2002),,40.0,190.0,3.0,http://dx.doi.org/10.1016/s0378-1127(02)00304-3,2002.0,3.9429,3.9429,73.0,190.0,"<table><tr><td>Authors:</td><td>gundersen, p; ritter, e; vesterdal, l</td></tr><tr><td>Title:</td><td>change in soil organic carbon following afforestation of former arable land</td></tr><tr><td>Source:</td><td>forest ecology and management, 169(1-2), 137-147</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
201.0,bowie (2001),,47.0,55.0,2.0,http://dx.doi.org/10.4319/lo.2001.46.7.1802,2001.0,0.8071,0.8071,180.0,55.0,"<table><tr><td>Authors:</td><td>bowie, ar; boyd, pw; croot, pl; frew, rd; laroche, j; maldonado, mt; price, nm; strzepek, r; waite, a</td></tr><tr><td>Title:</td><td>iron uptake and physiological response of phytoplankton during a mesoscale southern ocean iron enrichment</td></tr><tr><td>Source:</td><td>limnology and oceanography, 46(7), 1802-1808</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
202.0,coleman (2000),,43.0,94.0,3.0,http://dx.doi.org/10.2307/2641109,2000.0,0.559,0.559,106.0,94.0,"<table><tr><td>Authors:</td><td>coleman, dc; eckert, ge; rhoades, cc</td></tr><tr><td>Title:</td><td>soil carbon differences among forest, agriculture, and secondary vegetation in lower montane ecuador</td></tr><tr><td>Source:</td><td>ecological applications, 10(2), 497-505</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
